src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.100.135,192.168.100.122,35896,80,6,2025-08-04 21:02:51,23.332449,89.10337701798898,0.8143165768839782,0.42858767204419906,0.3857289048397791,10,9,995,1084,242,66,99.5,50.072447513577764,548,66,120.44444444444444,151.1842960033372,548,66,109.42105263157895,110.706019324522,12255.822714681439,200,180,20,5,1.2962471666666666,5.005585,0.0,2.0957209903709155,23.332443,5.005612,0.0,2.592493666666667,2.3289081360429162,23.332404,5.005617,2.8e-05,2.9165504999999996,2.2708000892364457,5,1,0,0,2,3,0,6,17,0,0,0.9,109.42105263157895,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.5,120.44444444444444,0,10,9,995,1084
192.168.100.135,192.168.100.122,35912,80,6,2025-08-04 21:02:51,23.209558,87.93790902868551,0.8186282565139757,0.43085697711261883,0.38777127940135697,10,9,957,1084,242,66,95.7,50.410415590431306,548,66,120.44444444444444,151.1842960033372,548,66,107.42105263157895,110.98189316018302,12316.980609418279,200,180,20,5,1.2894198888888888,5.005579,0.0,2.085104309688177,23.209542,5.005612,0.0,2.578838,2.317439734269888,23.209519,5.005617,3e-05,2.901189875,2.2597199234902674,5,1,0,0,2,3,0,6,17,0,0,0.9,107.42105263157895,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.7,120.44444444444444,0,10,9,957,1084
192.168.100.135,192.168.100.122,35916,80,6,2025-08-04 21:02:51,23.135255,87.70164841494075,0.8212574272468577,0.43224075118255667,0.38901667606430096,10,9,945,1084,242,66,94.5,50.22200712834962,548,66,120.44444444444444,151.1842960033372,548,66,106.78947368421052,111.00525305131353,12322.166204986152,200,180,20,5,1.2852919444444444,5.005572,0.0,2.0783642243927334,23.135235,5.005612,0.0,2.570581666666667,2.3099289516779034,23.135213999999998,5.005617,3.5e-05,2.8919017499999997,2.2523573653047793,5,1,0,0,2,3,0,6,17,0,0,0.9,106.78947368421052,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.5,120.44444444444444,0,10,9,945,1084
192.168.100.135,192.168.100.122,35930,80,6,2025-08-04 21:02:51,23.085197,87.89182089284314,0.8230382439448102,0.43317802312884746,0.3898602208159627,10,9,945,1084,242,66,94.5,50.297614257537106,548,66,120.44444444444444,151.1842960033372,548,66,106.78947368421052,111.02326875473516,12326.166204986152,200,180,20,5,1.2825109444444445,5.005566,0.0,2.0736301397910184,23.085172,5.005611,0.0,2.565019111111111,2.304481150051662,23.085153,5.005617,2.8e-05,2.8856441250000002,2.246996906013081,5,1,0,0,2,3,0,6,17,0,0,0.9,106.78947368421052,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.5,120.44444444444444,0,10,9,945,1084
192.168.100.135,192.168.100.122,35934,80,6,2025-08-04 21:02:51,23.119385,89.57850738676656,0.8218211686859317,0.4325374572031219,0.38928371148280977,10,9,987,1084,242,66,98.7,50.09800395225343,548,66,120.44444444444444,151.1842960033372,548,66,109.0,110.75054948182566,12265.684210526315,200,180,20,5,1.2844102777777777,5.005559,0.0,2.0755817349294254,23.119379,5.005611,0.0,2.568819888888889,2.3058564644023964,23.11934,5.005617,2.8e-05,2.8899175,2.248005782986056,5,1,0,0,2,3,0,6,17,0,0,0.9,109.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7,120.44444444444444,0,10,9,987,1084
192.168.100.135,192.168.100.122,35944,80,6,2025-08-04 21:02:51,23.101154,90.34180716686274,0.8224697346288414,0.43287880769939024,0.3895909269294512,10,9,1003,1084,242,66,100.3,50.4242996976656,548,66,120.44444444444444,151.1842960033372,548,66,109.84210526315789,110.75305064487755,12266.238227146812,200,180,20,5,1.2833974444444445,5.005608,0.0,2.0735069265630153,23.101148,5.005616,0.0,2.566794222222222,2.303226025751261,23.101112,5.005615,3.5e-05,2.887639,2.2452891880191626,5,1,0,0,2,3,0,6,17,0,0,0.9,109.84210526315789,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.3,120.44444444444444,0,10,9,1003,1084
192.168.100.135,192.168.100.122,35954,80,6,2025-08-04 21:02:51,24.742713,89.23839515901106,0.8487347365666813,0.444575338201595,0.40415939836508635,11,10,1058,1150,242,66,96.18181818181819,48.06211545644616,548,66,115.0,144.3530394553575,548,66,105.14285714285714,105.92957485958289,11221.074829931975,220,200,20,6,1.23713565,5.005602,0.0,2.0418949905839496,24.742701,5.005616,0.0,2.4742701,2.297351917414676,24.742675000000002,5.005616,1.7e-05,2.7491861111111113,2.2601745536102316,6,1,0,0,2,3,0,7,19,0,0,0.9090909090909091,105.14285714285714,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.18181818181819,115.0,0,11,10,1058,1150
192.168.100.135,192.168.100.122,35956,80,6,2025-08-04 21:02:51,24.692566,89.98659758568631,0.8504583930240381,0.44547820586973425,0.40498018715430384,11,10,1072,1150,242,66,97.45454545454545,48.22176731492955,548,66,115.0,144.3530394553575,548,66,105.80952380952381,105.91309062830669,11217.582766439908,220,200,20,6,1.2346283000000002,5.005596,0.0,2.0376884344682358,24.692561,5.005616,0.0,2.4692561,2.2925728448819878,24.692545,5.005615,2.4e-05,2.743616111111111,2.2554547012056716,6,1,0,0,2,3,0,7,19,0,0,0.9090909090909091,105.80952380952381,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.45454545454545,115.0,0,11,10,1072,1150
192.168.100.135,192.168.100.122,35972,80,6,2025-08-04 21:02:51,24.642356,90.7380771546357,0.8521912434022136,0.44638588940115953,0.4058053540010541,11,10,1086,1150,242,66,98.72727272727273,47.75713351587271,548,66,115.0,144.3530394553575,548,66,106.47619047619048,105.75200957118815,11183.48752834467,220,200,20,6,1.2321178,5.005589,0.0,2.0335229720446386,24.642353,5.005616,0.0,2.4642353,2.2878751526201357,24.642315,5.005614,2.5e-05,2.7380350000000004,2.250835075403991,6,1,0,0,2,3,0,7,19,0,0,0.9090909090909091,106.47619047619048,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.72727272727273,115.0,0,11,10,1086,1150
192.168.100.135,192.168.100.122,35976,80,6,2025-08-04 21:02:51,24.591865,90.72105755297535,0.8539409272131252,0.44730239044497033,0.40663853676815487,11,10,1081,1150,242,66,98.27272727272727,47.90348423291246,548,66,115.0,144.3530394553575,548,66,106.23809523809524,105.80435888127032,11194.562358276646,220,200,20,6,1.2295932500000002,5.005583,0.0,2.029395133287253,24.591843,5.005616,0.0,2.4591843,2.283277784197098,24.591832,5.005617,3.8e-05,2.7324257777777774,2.246307726732806,6,1,0,0,2,3,0,7,19,0,0,0.9090909090909091,106.23809523809524,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.27272727272727,115.0,0,11,10,1081,1150
