src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,proto_num,norm_key,norm_ts,label
192.168.100.135,192.168.100.122,56704,80,6,2025-08-05 02:27:23,16.302463,79.2518283893667,0.6134042444997422,0.3067021222498711,0.3067021222498711,5,5,480,812,132,66,96.0,26.015380066414558,548,66,162.4,192.8,548,66,129.2,141.51522886247966,20026.559999999998,100,100,20,3,1.8113847777777776,10.000149,0.0,3.499048946209488,16.302436,10.000171,0.0,4.075609,4.280175500956182,16.302441,10.00017,9e-06,4.0756102499999995,4.2801328671181675,3,1,0,0,2,0,0,4,10,0,0,1.0,129.2,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,162.4,0,5,5,480,812,6,"('192.168.100.122', '80', '192.168.100.135', '56704', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56720,80,6,2025-08-05 02:27:23,16.250437,77.6594500197133,0.6153680667172211,0.30768403335861055,0.30768403335861055,5,5,450,812,110,66,90.0,19.71801207018598,548,66,162.4,192.8,548,66,126.2,141.74187807419514,20090.760000000002,100,100,20,3,1.805604111111111,10.000143,0.0,3.4916591756163537,16.25042,10.000171,0.0,4.062605,4.273454985007622,16.250408999999998,10.000174,3.9e-05,4.062602249999999,4.273426081216825,3,1,0,0,2,0,0,4,10,0,0,1.0,126.2,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,162.4,0,5,5,450,812,6,"('192.168.100.122', '80', '192.168.100.135', '56720', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56736,80,6,2025-08-05 02:27:23,16.246406,78.35579142857812,0.6155207496353348,0.3077603748176674,0.3077603748176674,5,5,461,812,118,66,92.2,23.25854681617061,548,66,162.4,192.8,548,66,127.3,141.73358811516766,20088.41,100,100,20,3,1.8051562222222222,10.000139,0.0,3.491090155452043,16.246389,10.000171,0.0,4.06159725,4.272948936271494,16.246374,10.000177,2.5e-05,4.061593500000001,4.272917273805128,3,1,0,0,2,0,0,4,10,0,0,1.0,127.3,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2,162.4,0,5,5,461,812,6,"('192.168.100.122', '80', '192.168.100.135', '56736', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56740,80,6,2025-08-05 02:27:23,16.272681,78.53653617372578,0.614526887118355,0.3072634435591775,0.3072634435591775,5,5,466,812,112,66,93.2,22.21170862405682,548,66,162.4,192.8,548,66,127.8,141.5265346145379,20029.759999999995,100,100,20,3,1.8080756666666669,10.000133,0.0,3.494806614230607,16.272673,10.000171,0.0,4.06816825,4.276313501401317,16.272643000000002,10.000177,2.8e-05,4.0681607500000005,4.2762849076880025,3,1,0,0,2,0,0,4,10,0,0,1.0,127.8,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.2,162.4,0,5,5,466,812,6,"('192.168.100.122', '80', '192.168.100.135', '56740', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56752,80,6,2025-08-05 02:27:23,16.192798,75.58916006980387,0.6175584973023193,0.30877924865115963,0.30877924865115963,5,5,412,812,97,66,82.4,13.979985693841035,548,66,162.4,192.8,548,66,122.4,142.4206445709329,20283.64,100,100,20,3,1.7991997777777777,10.000128,0.0,3.483502355582502,16.19278,10.000171,0.0,4.048195,4.266154451728805,16.192755,10.000179,3.3e-05,4.04818875,4.266054028960275,3,1,0,0,2,0,0,4,10,0,0,1.0,122.4,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.4,162.4,0,5,5,412,812,6,"('192.168.100.122', '80', '192.168.100.135', '56752', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56754,80,6,2025-08-05 02:27:23,16.258417,78.23639902949961,0.6150660301061289,0.30753301505306446,0.30753301505306446,5,5,460,812,112,66,92.0,21.428952377566198,548,66,162.4,192.8,548,66,127.2,141.6141235894217,20054.560000000005,100,100,20,3,1.806490777777778,10.000122,0.0,3.4927794608868536,16.258409,10.000171,0.0,4.06460225,4.274483796133773,16.258367999999997,10.000179,2.5e-05,4.064591999999999,4.274452103512975,3,1,0,0,2,0,0,4,10,0,0,1.0,127.2,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,162.4,0,5,5,460,812,6,"('192.168.100.122', '80', '192.168.100.135', '56754', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56764,80,6,2025-08-05 02:27:23,16.234368,77.12034124149459,0.6159771664656117,0.30798858323280587,0.30798858323280587,5,5,440,812,104,66,88.0,18.022208521710095,548,66,162.4,192.8,548,66,125.2,141.8878430310363,20132.160000000003,100,100,20,3,1.8038186666666667,10.000174,0.0,3.4894060207347612,16.23436,10.000181,0.0,4.05859,4.271409962020913,16.234361,10.000181,2.9e-05,4.05859025,4.271386372489228,3,1,0,0,2,0,0,4,10,0,0,1.0,125.2,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,162.4,0,5,5,440,812,6,"('192.168.100.122', '80', '192.168.100.135', '56764', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56772,80,6,2025-08-05 02:27:23,16.218402,77.68952822849008,0.6165835573689689,0.30829177868448443,0.30829177868448443,5,5,448,812,120,66,89.6,25.08864284890675,548,66,162.4,192.8,548,66,126.0,142.2167360052958,20225.6,100,100,20,3,1.8020446666666667,10.000167,0.0,3.487143440142981,16.21838,10.000181,0.0,4.054595,4.269381026519125,16.218388,10.000181,4.3e-05,4.054597000000001,4.269340167241713,3,1,0,0,2,0,0,4,10,0,0,1.0,126.0,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.6,162.4,0,5,5,448,812,6,"('192.168.100.122', '80', '192.168.100.135', '56772', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56782,80,6,2025-08-05 02:27:23,17.202564,71.6172310127723,0.5813086932854893,0.29065434664274464,0.29065434664274464,5,5,420,812,100,66,84.0,15.336231610144651,548,66,162.4,192.8,548,66,123.2,142.26791627067573,20240.159999999996,100,100,20,3,1.9113959999999999,10.000165,0.0,3.6361250264415643,17.202544,10.000182,0.0,4.300636,4.412929253743595,17.202547,10.000184,2.4e-05,4.30063675,4.4128231633353145,3,1,0,0,2,0,0,4,10,0,0,1.0,123.2,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,162.4,0,5,5,420,812,6,"('192.168.100.122', '80', '192.168.100.135', '56782', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56798,80,6,2025-08-05 02:27:23,17.228688,72.37927809709016,0.5804272501771465,0.29021362508857323,0.29021362508857323,5,5,435,812,104,66,87.0,17.458522274236156,548,66,162.4,192.8,548,66,124.7,141.98454141208472,20159.610000000004,100,100,20,3,1.9142986666666668,10.000159,0.0,3.6403715876365332,17.228671,10.000182,0.0,4.30716775,4.417236612116357,17.228665,10.000182,2.5e-05,4.30716625,4.417163618269159,3,1,0,0,2,0,0,4,10,0,0,1.0,124.7,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,162.4,0,5,5,435,812,6,"('192.168.100.122', '80', '192.168.100.135', '56798', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56812,80,6,2025-08-05 02:27:23,17.266364,73.95882537863791,0.5791607312344395,0.2895803656172197,0.2895803656172197,5,5,465,812,114,66,93.0,22.289010745208053,548,66,162.4,192.8,548,66,127.7,141.557090956264,20038.410000000003,100,100,20,3,1.9184848888888892,10.000154,0.0,3.6465104751405053,17.266353,10.000182,0.0,4.31658825,4.4234871886924445,17.266336,10.000183,2.2e-05,4.316584,4.423448782416329,3,1,0,0,2,0,0,4,10,0,0,1.0,127.7,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,162.4,0,5,5,465,812,6,"('192.168.100.122', '80', '192.168.100.135', '56812', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56826,80,6,2025-08-05 02:27:23,17.206553,70.78698447039335,0.5811739283283526,0.2905869641641763,0.2905869641641763,5,5,406,812,102,66,81.2,13.717142559585797,548,66,162.4,192.8,548,66,121.8,142.57755784133772,20328.360000000004,100,100,20,3,1.9118392222222222,10.000148,0.0,3.6367646768999617,17.206533,10.000182,0.0,4.30163325,4.4135852857485025,17.206519,10.000181,3e-05,4.30162975,4.413481186467286,3,1,0,0,2,0,0,4,10,0,0,1.0,121.8,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.2,162.4,0,5,5,406,812,6,"('192.168.100.122', '80', '192.168.100.135', '56826', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56830,80,6,2025-08-05 02:27:23,17.202577,72.08222349477057,0.5813082539900852,0.2906541269950426,0.2906541269950426,5,5,428,812,109,66,85.6,19.602040710089348,548,66,162.4,192.8,548,66,124.0,142.31162988315467,20252.6,100,100,20,3,1.9113974444444441,10.000143,0.0,3.6361149034158577,17.202544,10.000182,0.0,4.300636,4.412929253743595,17.202538,10.000184,2.2e-05,4.300634500000001,4.412820459948178,3,1,0,0,2,0,0,4,10,0,0,1.0,124.0,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6,162.4,0,5,5,428,812,6,"('192.168.100.122', '80', '192.168.100.135', '56830', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56840,80,6,2025-08-05 02:27:23,17.290373,74.6658270472245,0.5783565224417079,0.28917826122085394,0.28917826122085394,5,5,479,812,117,66,95.8,24.375397432657383,548,66,162.4,192.8,548,66,129.1,141.39268014999925,19991.889999999992,100,100,20,3,1.9211525555555555,10.000136,0.0,3.6504199176124654,17.290363,10.000182,0.0,4.32259075,4.427505388984375,17.290327,10.000182,2.5e-05,4.3225817499999994,4.427459839441199,3,1,0,0,2,0,0,4,10,0,0,1.0,129.1,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.8,162.4,0,5,5,479,812,6,"('192.168.100.122', '80', '192.168.100.135', '56840', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56844,80,6,2025-08-05 02:27:23,17.167638,69.6077119053885,0.5824913130158034,0.2912456565079017,0.2912456565079017,5,5,383,812,85,66,76.6,8.685620300243386,548,66,162.4,192.8,548,66,119.5,143.0526126989647,20464.05,100,100,20,3,1.9075153333333335,10.000174,0.0,3.630519342536883,17.16762,10.000181,0.0,4.291905,4.407210221199517,17.167631,10.00018,3.4e-05,4.29190775,4.407147616620663,3,1,0,0,2,0,0,4,10,0,0,1.0,119.5,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6,162.4,0,5,5,383,812,6,"('192.168.100.122', '80', '192.168.100.135', '56844', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56850,80,6,2025-08-05 02:27:23,17.206512,70.55468301768539,0.5811753131605057,0.2905876565802529,0.2905876565802529,5,5,402,812,110,66,80.4,16.069847541280534,548,66,162.4,192.8,548,66,121.4,142.8147051252076,20396.040000000005,100,100,20,3,1.9118346666666666,10.000167,0.0,3.636767813060719,17.20648,10.000181,0.0,4.30162,4.4135764073074,17.206498,10.000181,1.1e-05,4.3016245,4.413476915393265,3,1,0,0,2,0,0,4,10,0,0,1.0,121.4,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.4,162.4,0,5,5,402,812,6,"('192.168.100.122', '80', '192.168.100.135', '56850', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56852,80,6,2025-08-05 02:27:23,17.302685,75.82638185923167,0.5779449836831683,0.28897249184158413,0.28897249184158413,5,5,500,812,130,66,100.0,28.89982698910151,548,66,162.4,192.8,548,66,131.2,141.33987406248812,19976.960000000003,100,100,20,3,1.9225205555555556,10.000161,0.0,3.652446351274417,17.30267,10.000181,0.0,4.3256675,4.429570192063136,17.302665,10.000179,2.8e-05,4.32566625,4.42952742120485,3,1,0,0,2,0,0,4,10,0,0,1.0,131.2,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,162.4,0,5,5,500,812,6,"('192.168.100.122', '80', '192.168.100.135', '56852', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56868,80,6,2025-08-05 02:27:23,17.258621,74.22377488908296,0.5794205690014282,0.2897102845007141,0.2897102845007141,5,5,469,812,124,66,93.8,26.0491842482639,548,66,162.4,192.8,548,66,128.1,141.78042883275532,20101.69,100,100,20,3,1.9176245555555553,10.000157,0.0,3.6452558449353534,17.258615,10.000181,0.0,4.31465375,4.42219409198236,17.258596999999998,10.000181,2.5e-05,4.31464925,4.422167296887487,3,1,0,0,2,0,0,4,10,0,0,1.0,128.1,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.8,162.4,0,5,5,469,812,6,"('192.168.100.122', '80', '192.168.100.135', '56868', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56876,80,6,2025-08-05 02:27:23,17.238601,72.627703373377,0.580093477423139,0.2900467387115695,0.2900467387115695,5,5,440,812,103,66,88.0,17.966635745180564,548,66,162.4,192.8,548,66,125.2,141.88431907719755,20131.160000000003,100,100,20,3,1.915400111111111,10.000151,0.0,3.6419841336947836,17.238578,10.000181,0.0,4.3096445,4.41887171833368,17.238571,10.00018,3.3e-05,4.309642749999999,4.418816346731972,3,1,0,0,2,0,0,4,10,0,0,1.0,125.2,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,162.4,0,5,5,440,812,6,"('192.168.100.122', '80', '192.168.100.135', '56876', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56880,80,6,2025-08-05 02:27:23,17.250314,73.27402851913304,0.5796995927146602,0.2898497963573301,0.2898497963573301,5,5,452,812,110,66,90.4,20.254382241875458,548,66,162.4,192.8,548,66,126.4,141.7287550216963,20087.040000000005,100,100,20,3,1.9167015555555555,10.000147,0.0,3.6438980859733507,17.250308,10.000181,0.0,4.312576999999999,4.420812892455131,17.25028,10.000182,2.8e-05,4.312570000000001,4.420783386958696,3,1,0,0,2,0,0,4,10,0,0,1.0,126.4,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,162.4,0,5,5,452,812,6,"('192.168.100.122', '80', '192.168.100.135', '56880', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56884,80,6,2025-08-05 02:27:23,17.238469,73.67243575981139,0.5800979193685937,0.29004895968429684,0.29004895968429684,5,5,458,812,123,66,91.6,26.14268540146555,548,66,162.4,192.8,548,66,127.0,142.05914261320882,20180.8,100,100,20,3,1.9153854444444443,10.000141,0.0,3.6419344738749944,17.238443,10.000181,0.0,4.30961075,4.418853854432808,17.238429,10.000181,2.3e-05,4.309607249999999,4.418750797397743,3,1,0,0,2,0,0,4,10,0,0,1.0,127.0,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.6,162.4,0,5,5,458,812,6,"('192.168.100.122', '80', '192.168.100.135', '56884', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56886,80,6,2025-08-05 02:27:23,17.199705,71.45471390352334,0.5814053206145104,0.2907026603072552,0.2907026603072552,5,5,417,812,102,66,83.4,16.144348856488453,548,66,162.4,192.8,548,66,122.9,142.39554066051366,20276.489999999998,100,100,20,3,1.9110783333333334,10.000136,0.0,3.6356650282292384,17.199688,10.000181,0.0,4.299922,4.412459751982843,17.199659999999998,10.000183,3.8e-05,4.2999149999999995,4.412380007685932,3,1,0,0,2,0,0,4,10,0,0,1.0,122.9,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4,162.4,0,5,5,417,812,6,"('192.168.100.122', '80', '192.168.100.135', '56886', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56898,80,6,2025-08-05 02:27:23,17.258246,72.31325825347488,0.5794331590823308,0.2897165795411654,0.2897165795411654,5,5,436,812,124,66,87.2,21.301643129110957,548,66,162.4,192.8,548,66,124.8,142.2201110954425,20226.56,100,100,20,3,1.9175828888888893,10.000176,0.0,3.645204352509821,17.258239,10.000182,0.0,4.314559750000001,4.42213659971288,17.25824,10.000182,2.4e-05,4.31456,4.422108043543203,3,1,0,0,2,0,0,4,10,0,0,1.0,124.8,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.2,162.4,0,5,5,436,812,6,"('192.168.100.122', '80', '192.168.100.135', '56898', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56904,80,6,2025-08-05 02:27:23,17.27026,74.69488010024169,0.5790300782964471,0.2895150391482236,0.2895150391482236,5,5,478,812,126,66,95.6,26.844738776900027,548,66,162.4,192.8,548,66,129.0,141.63968370481487,20061.8,100,100,20,3,1.9189177777777775,10.000169,0.0,3.6471542302357625,17.27025,10.000182,0.0,4.3175625,4.424137500993245,17.270247,10.000182,3.6e-05,4.31756175,4.42410208118305,3,1,0,0,2,0,0,4,10,0,0,1.0,129.0,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.6,162.4,0,5,5,478,812,6,"('192.168.100.122', '80', '192.168.100.135', '56904', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56906,80,6,2025-08-05 02:27:23,17.238537,71.64181043901812,0.5800956310851669,0.29004781554258346,0.29004781554258346,5,5,423,812,117,66,84.6,18.72538384119268,548,66,162.4,192.8,548,66,123.5,142.38837733466872,20274.45,100,100,20,3,1.9153930000000006,10.000163,0.0,3.6419796099810275,17.238525,10.000182,0.0,4.30963125,4.418851216963148,17.238518,10.000181,2.4e-05,4.3096295,4.418807721548116,3,1,0,0,2,0,0,4,10,0,0,1.0,123.5,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.6,162.4,0,5,5,423,812,6,"('192.168.100.122', '80', '192.168.100.135', '56906', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56916,80,6,2025-08-05 02:27:23,17.214399,71.8584482676392,0.5809090401587648,0.2904545200793824,0.2904545200793824,5,5,425,812,101,66,85.0,15.937377450509228,548,66,162.4,192.8,548,66,123.7,142.16402498522615,20210.610000000004,100,100,20,3,1.912711,10.000159,0.0,3.638050747280014,17.214383,10.000182,0.0,4.30359575,4.4148779876643465,17.214376,10.000182,2.8e-05,4.303594,4.414795131945083,3,1,0,0,2,0,0,4,10,0,0,1.0,123.7,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,162.4,0,5,5,425,812,6,"('192.168.100.122', '80', '192.168.100.135', '56916', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56922,80,6,2025-08-05 02:27:23,17.314264,75.37138165387798,0.5775584801063446,0.2887792400531723,0.2887792400531723,5,5,493,812,121,66,98.6,26.62029301115974,548,66,162.4,192.8,548,66,130.5,141.2722548839651,19957.85,100,100,20,3,1.9238071111111108,10.000153,0.0,3.6543369332762965,17.314248,10.000182,0.0,4.328562,4.431517954778701,17.314235,10.000182,3.4e-05,4.32855875,4.431472853492808,3,1,0,0,2,0,0,4,10,0,0,1.0,130.5,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.6,162.4,0,5,5,493,812,6,"('192.168.100.122', '80', '192.168.100.135', '56922', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56930,80,6,2025-08-05 02:27:23,17.19225,70.78770957844377,0.58165743285492,0.29082871642746,0.29082871642746,5,5,405,812,94,66,81.0,12.680693987317888,548,66,162.4,192.8,548,66,121.7,142.55809342159426,20322.809999999998,100,100,20,3,1.9102500000000002,10.000149,0.0,3.634479446378777,17.192233,10.000182,0.0,4.29805825,4.411236185531012,17.192217,10.000183,2.9e-05,4.298054250000001,4.411180733261072,3,1,0,0,2,0,0,4,10,0,0,1.0,121.7,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,162.4,0,5,5,405,812,6,"('192.168.100.122', '80', '192.168.100.135', '56930', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56944,80,6,2025-08-05 02:27:23,17.260657,72.82457440640876,0.57935222280357,0.289676111401785,0.289676111401785,5,5,445,812,113,66,89.0,19.3700800204852,548,66,162.4,192.8,548,66,125.7,141.8464310442811,20120.409999999996,100,100,20,3,1.9178507777777776,10.000143,0.0,3.6455781918359906,17.260651,10.000182,0.0,4.31516275,4.422531510155319,17.260618,10.000182,2.8e-05,4.3151545,4.4225013907207815,3,1,0,0,2,0,0,4,10,0,0,1.0,125.7,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,162.4,0,5,5,445,812,6,"('192.168.100.122', '80', '192.168.100.135', '56944', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56956,80,6,2025-08-05 02:27:23,17.266271,73.55380904191762,0.5791638507237608,0.2895819253618804,0.2895819253618804,5,5,458,812,110,66,91.6,20.95328136593407,548,66,162.4,192.8,548,66,127.0,141.6283869850956,20058.6,100,100,20,3,1.9184745555555556,10.000138,0.0,3.6464869037709313,17.266265,10.000182,0.0,4.31656625,4.423465127539516,17.266227,10.00018,4.1e-05,4.31655675,4.423428917287435,3,1,0,0,2,0,0,4,10,0,0,1.0,127.0,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.6,162.4,0,5,5,458,812,6,"('192.168.100.122', '80', '192.168.100.135', '56956', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56960,80,6,2025-08-05 02:27:23,17.238507,72.04800276497264,0.5800966406197474,0.2900483203098737,0.2900483203098737,5,5,430,812,108,66,86.0,17.00588133558505,548,66,162.4,192.8,548,66,124.2,142.09067527462878,20189.76,100,100,20,3,1.915389666666667,10.000165,0.0,3.641981531560105,17.238502,10.00018,0.0,4.3096255,4.418849960114311,17.238491999999997,10.000172,2.2e-05,4.309622999999999,4.418808149876276,3,1,0,0,2,0,0,4,10,0,0,1.0,124.2,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,162.4,0,5,5,430,812,6,"('192.168.100.122', '80', '192.168.100.135', '56960', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56970,80,6,2025-08-05 02:27:23,17.270241,73.18948241660323,0.5790307153212281,0.28951535766061404,0.28951535766061404,5,5,452,812,118,66,90.4,20.86719914123599,548,66,162.4,192.8,548,66,126.4,141.7731991597848,20099.640000000007,100,100,20,3,1.918915666666667,10.000158,0.0,3.647145345362894,17.270234,10.00018,0.0,4.3175585,4.424118090405674,17.270218999999997,10.000172,3.8e-05,4.317554749999999,4.424090937213054,3,1,0,0,2,0,0,4,10,0,0,1.0,126.4,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,162.4,0,5,5,452,812,6,"('192.168.100.122', '80', '192.168.100.135', '56970', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56986,80,6,2025-08-05 02:27:23,17.274179,73.63591635816671,0.5788987135076,0.2894493567538,0.2894493567538,5,5,460,812,114,66,92.0,21.382235617446554,548,66,162.4,192.8,548,66,127.2,141.61059282412458,20053.560000000005,100,100,20,3,1.9193532222222218,10.000151,0.0,3.6477919866042186,17.274173,10.00018,0.0,4.31854325,4.424792806118349,17.27415,10.000171,2.3e-05,4.3185375,4.424761687748872,3,1,0,0,2,0,0,4,10,0,0,1.0,127.2,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,162.4,0,5,5,460,812,6,"('192.168.100.122', '80', '192.168.100.135', '56986', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,56998,80,6,2025-08-05 02:27:23,17.233016,71.31659368273087,0.5802814782972406,0.2901407391486203,0.2901407391486203,5,5,417,812,115,66,83.4,17.939899665271266,548,66,162.4,192.8,548,66,122.9,142.50294733794104,20307.089999999997,100,100,20,3,1.9147795555555556,10.000147,0.0,3.6410537541959567,17.232999,10.00018,0.0,4.30824975,4.417952214704816,17.232982999999997,10.000174,2.4e-05,4.308245749999999,4.417847126434344,3,1,0,0,2,0,0,4,10,0,0,1.0,122.9,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4,162.4,0,5,5,417,812,6,"('192.168.100.122', '80', '192.168.100.135', '56998', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,57010,80,6,2025-08-05 02:27:23,17.233673,71.83610829798151,0.5802593562034049,0.2901296781017024,0.2901296781017024,5,5,426,812,104,66,85.2,16.01749044014074,548,66,162.4,192.8,548,66,123.8,142.14133811105057,20204.159999999996,100,100,20,3,1.9148525555555556,10.000142,0.0,3.6411833495877595,17.233655,10.00018,0.0,4.30841375,4.418060786229315,17.233635,10.000174,2.7e-05,4.30840875,4.418002507807254,3,1,0,0,2,0,0,4,10,0,0,1.0,123.8,502,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.2,162.4,0,5,5,426,812,6,"('192.168.100.122', '80', '192.168.100.135', '57010', '6')",2025-08-05 02:27:23,
192.168.100.135,192.168.100.122,36632,80,6,2025-08-05 02:27:28,0.000582,2536082.474226804,18900.343642611682,12027.491408934708,6872.852233676976,7,4,635,841,223,66,90.71428571428571,54.1181624799298,635,66,210.25,245.2512742066797,635,66,134.1818181818182,164.4455246533404,27042.330578512392,140,80,20,1,5.8200000000000005e-05,0.00028,0.0,7.93470856427632e-05,0.000582,0.000384,0.0,9.700000000000001e-05,0.0001331465358167459,0.000505,0.00028,9.9e-05,0.00016833333333333335,7.972591938775131e-05,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,134.1818181818182,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,210.25,0,7,4,635,841,6,"('192.168.100.122', '80', '192.168.100.135', '36632', '6')",2025-08-05 02:27:28,
